aisp;ano;mes;cisp;letalidade_violenta;estupro;roubo_rua;roubo_veiculo;roubo_carga;apreensao_drogas;fem_feminicidio;hom_por_interv_policial;total_roubos;total_furtos;recuperacao_veiculos;armas_arma_fogo_total;armas_arma_fogo_fuzil;armas_municao_total;policiais_pol_militares_mortos_serv;policiais_pol_civis_mortos_serv;cluster_id
10;2003;3;91;0;1;0;0;0;6;0;0;0;48;0;0;0;0;0;0;1
10;2003;3;92;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1
28;2003;3;93;9;6;20;12;5;27;0;0;67;198;20;0;0;0;0;0;4
10;2003;3;94;1;2;0;5;3;8;0;0;10;21;5;0;0;0;0;0;1
10;2003;3;95;0;0;1;1;0;2;0;0;4;17;0;0;0;0;0;0;1
10;2003;3;96;1;2;0;0;0;2;0;0;4;35;0;0;0;0;0;0;1
10;2003;3;97;0;0;1;0;0;4;0;0;2;6;0;0;0;0;0;0;1
10;2003;3;98;0;0;1;0;0;0;0;0;1;12;1;0;0;0;0;0;1
28;2003;3;99;0;1;3;1;1;8;0;0;6;42;0;0;0;0;0;0;4
28;2003;3;100;0;1;2;0;1;7;0;0;4;26;2;0;0;0;0;0;4
30;2003;3;104;0;0;1;0;0;2;0;0;1;4;1;0;0;0;0;0;1
26;2003;3;105;5;1;19;2;0;12;0;1;36;119;10;0;0;0;0;0;4
26;2003;3;106;0;1;6;1;0;1;0;0;10;57;6;0;0;0;0;0;4
10;2003;3;107;0;0;0;0;0;2;0;0;4;11;0;0;0;0;0;0;1
10;2003;3;108;2;2;15;3;1;8;0;0;23;52;7;0;0;0;0;0;1
10;2003;3;109;0;1;0;4;1;2;0;0;8;11;1;0;0;0;0;0;1
30;2003;3;110;3;1;6;3;1;6;0;0;15;95;5;0;0;0;0;0;1
11;2003;3;111;0;1;0;0;0;1;0;0;0;2;1;0;0;0;0;0;1
11;2003;3;112;0;1;0;0;0;1;0;0;0;2;2;0;0;0;0;0;1
25;2003;3;118;2;2;5;7;0;10;0;0;26;113;13;0;0;0;0;0;4
35;2003;3;119;0;0;6;5;2;9;0;0;19;30;6;0;0;0;0;0;1
35;2003;3;120;0;1;1;4;2;0;0;0;12;13;1;0;0;0;0;0;1
34;2003;3;121;3;0;0;2;1;1;0;0;5;18;4;0;0;0;0;0;1
34;2003;3;122;0;0;1;0;0;1;0;0;2;13;6;0;0;0;0;0;1
34;2003;3;123;8;2;12;7;2;26;0;1;35;127;14;0;0;0;0;0;1
25;2003;3;124;1;1;8;4;0;7;0;0;19;79;11;0;0;0;0;0;4
25;2003;3;125;5;1;4;3;0;9;0;0;14;52;9;0;0;0;0;0;4
25;2003;3;126;13;5;51;11;3;12;0;0;95;364;14;0;0;0;0;0;4
25;2003;3;127;3;2;6;3;0;4;0;0;19;168;8;0;0;0;0;0;4
34;2003;3;128;1;6;8;5;0;4;0;0;22;153;7;0;0;0;0;0;1
25;2003;3;129;1;0;1;0;0;2;0;0;5;35;0;0;0;0;0;0;4
8;2003;3;134;15;4;57;7;2;18;0;2;96;269;18;0;0;0;1;0;4
37;2003;3;135;0;1;0;0;0;2;0;0;0;7;0;0;0;0;0;0;4
37;2003;3;136;0;2;0;1;1;4;0;0;6;24;2;0;0;0;0;0;4
37;2003;3;137;0;0;0;1;0;9;0;0;3;19;0;0;0;0;0;0;4
29;2003;3;138;0;0;0;0;0;1;0;0;2;3;0;0;0;0;0;0;4
29;2003;3;139;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;4
29;2003;3;140;0;1;0;0;0;2;0;0;0;12;0;0;0;0;0;0;4
8;2003;3;141;2;2;1;1;0;4;0;0;3;14;0;0;0;0;0;0;4
37;2003;3;142;0;0;0;0;0;1;0;0;2;7;0;0;0;0;0;0;4
29;2003;3;143;3;1;6;0;0;42;0;0;8;102;3;0;0;0;0;0;4
29;2003;3;144;0;0;0;0;0;6;0;0;0;13;0;0;0;0;0;0;4
8;2003;3;145;0;0;4;0;0;0;0;0;5;54;2;0;0;0;0;0;4
8;2003;3;146;11;2;19;4;0;15;0;0;36;79;9;0;0;0;0;0;4
11;2003;3;151;4;1;9;6;1;16;0;0;23;133;18;0;0;0;0;0;1
11;2003;3;152;0;0;0;0;0;2;0;0;1;7;0;0;0;0;0;0;1
11;2003;3;153;0;1;0;1;0;1;0;0;3;18;0;0;0;0;0;0;1
11;2003;3;154;0;0;0;0;0;1;0;0;1;19;2;0;0;0;0;0;1
37;2003;3;155;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4
11;2003;3;156;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1
11;2003;3;157;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1
11;2003;3;158;0;0;0;1;1;0;0;0;4;10;2;0;0;0;0;0;1
11;2003;3;159;2;2;1;0;0;0;0;0;3;15;1;0;0;0;0;0;1
32;2003;3;165;4;0;1;1;0;0;0;0;4;46;6;0;0;0;0;0;1
32;2003;3;166;2;1;10;2;1;66;0;0;20;94;4;0;0;0;0;0;1
32;2003;3;167;0;1;2;1;0;8;0;0;7;27;1;0;0;0;0;0;1
10;2003;3;168;1;1;1;0;0;1;0;0;1;6;1;0;0;0;0;0;1
5;2003;4;1;0;1;78;8;4;2;0;0;142;199;7;0;0;0;0;0;1
5;2003;4;4;4;1;55;12;1;39;0;0;94;98;10;0;0;0;0;0;1
13;2003;4;5;2;1;59;1;1;10;0;1;107;235;5;0;0;0;0;0;1
1;2003;4;6;15;2;39;37;6;18;0;8;138;68;64;0;0;0;0;0;1
1;2003;4;7;4;0;2;13;0;1;0;1;36;31;10;0;0;0;0;0;1
2;2003;4;9;2;1;65;25;0;6;0;0;146;202;16;0;0;0;0;0;1
2;2003;4;10;0;2;63;12;0;2;0;0;112;228;9;0;0;0;0;0;1
19;2003;4;12;5;0;40;7;1;12;0;5;105;227;10;0;0;0;0;0;1
19;2003;4;13;1;0;22;2;0;5;0;0;57;171;4;0;0;0;0;0;1
23;2003;4;14;0;1;35;12;0;7;0;0;108;264;7;0;0;0;0;0;1
23;2003;4;15;0;2;24;7;1;9;0;0;45;73;8;0;0;0;0;0;1
31;2003;4;16;7;1;42;51;1;14;0;0;204;367;26;0;0;0;0;0;1
4;2003;4;17;3;4;43;25;8;59;0;1;115;92;63;0;0;0;0;0;1
6;2003;4;18;3;0;68;33;2;7;0;0;154;138;23;0;0;0;0;0;1
6;2003;4;19;8;1;51;21;2;12;0;6;136;123;12;0;0;0;0;0;1
6;2003;4;20;5;0;50;49;2;9;0;1;167;124;50;0;0;0;0;0;1
22;2003;4;21;21;5;86;176;15;44;0;4;431;151;159;0;0;0;0;0;5
16;2003;4;22;11;1;56;118;16;15;0;6;291;136;114;0;0;0;0;0;0
3;2003;4;23;6;1;91;105;8;9;0;0;347;171;51;0;0;0;0;0;2
3;2003;4;24;5;1;46;87;4;8;0;0;222;89;75;0;0;0;0;0;2
3;2003;4;25;11;3;39;99;8;57;0;5;232;64;113;0;0;0;0;0;2
3;2003;4;26;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
9;2003;4;27;10;0;65;112;4;5;0;2;300;156;52;0;0;0;0;0;2
9;2003;4;28;14;0;35;47;1;2;0;3;145;67;29;0;0;0;2;0;2
9;2003;4;29;16;1;104;38;2;6;0;5;208;177;19;0;0;0;0;0;2
9;2003;4;30;15;0;71;78;3;3;0;1;230;108;37;0;0;0;0;0;2
14;2003;4;31;0;0;2;2;1;3;0;0;8;4;2;0;0;0;0;0;5
18;2003;4;32;6;5;66;43;8;13;0;1;163;117;47;0;0;0;0;0;2
14;2003;4;33;12;2;41;60;2;9;0;1;161;140;49;0;0;0;0;0;5
14;2003;4;34;22;9;110;103;9;26;0;5;338;170;156;0;0;0;0;0;5
39;2003;4;35;39;9;117;109;6;17;0;3;339;317;80;0;0;0;0;0;3
27;2003;4;36;18;5;40;35;4;11;0;0;127;117;33;0;0;0;0;0;3
17;2003;4;37;5;3;50;78;6;11;0;3;206;148;82;0;0;0;0;0;2
16;2003;4;38;8;1;64;88;9;22;0;6;239;105;73;0;0;0;1;0;0
9;2003;4;39;36;3;91;110;12;13;0;12;293;124;83;0;0;0;0;0;2
9;2003;4;40;11;0;55;61;8;3;0;2;179;61;68;0;0;0;0;0;2
18;2003;4;41;8;1;31;56;1;5;0;1;155;108;41;0;0;0;1;0;2
39;2003;4;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3;2003;4;44;8;1;31;113;11;12;0;1;258;60;78;0;0;0;0;0;2
24;2003;4;48;2;1;4;9;3;7;0;0;29;44;7;0;0;0;0;0;1
24;2003;4;50;9;0;3;5;1;7;0;0;20;81;8;0;0;0;0;0;1
24;2003;4;51;0;1;1;3;3;1;0;0;9;17;1;0;0;0;0;0;1
20;2003;4;52;6;1;60;64;11;5;0;0;197;121;15;0;0;0;0;0;2
20;2003;4;53;5;2;30;22;4;6;0;1;87;52;26;0;0;0;0;0;2
20;2003;4;54;21;7;28;51;7;10;0;0;123;84;38;0;0;0;0;0;2
24;2003;4;55;17;3;12;12;8;13;0;1;46;49;9;0;0;0;0;0;1
20;2003;4;56;25;3;20;34;0;15;0;2;82;53;19;0;0;0;0;0;2
20;2003;4;57;9;4;41;32;0;11;0;1;130;87;29;0;0;0;0;0;2
20;2003;4;58;34;12;12;58;1;7;0;3;114;157;57;0;0;0;0;0;2
15;2003;4;59;23;4;144;147;17;24;0;8;484;158;117;0;0;0;0;0;2
15;2003;4;60;11;2;25;41;6;9;0;1;116;73;34;0;0;0;0;0;2
15;2003;4;61;4;2;4;8;0;1;0;0;16;18;10;0;0;0;0;0;2
15;2003;4;62;11;5;7;21;2;8;0;2;50;25;11;0;0;0;0;0;2
21;2003;4;64;30;6;59;63;6;25;0;3;192;115;54;0;0;0;0;0;5
34;2003;4;65;6;2;8;9;1;2;0;0;31;60;4;0;0;0;0;0;1
34;2003;4;66;6;8;7;11;3;9;0;2;38;57;7;0;0;0;0;0;1
35;2003;4;71;13;5;28;20;5;26;0;0;78;96;19;0;0;0;0;0;1
7;2003;4;72;13;1;62;42;6;4;0;1;149;129;56;0;0;0;0;0;2
7;2003;4;73;4;1;20;24;4;3;0;1;72;50;62;0;0;0;0;0;2
7;2003;4;74;13;5;64;31;2;12;0;2;142;114;22;0;0;0;0;0;2
7;2003;4;75;15;1;14;12;0;3;0;4;48;46;18;0;0;0;0;0;2
12;2003;4;76;0;2;91;16;2;5;0;0;179;271;11;0;0;0;0;0;1
12;2003;4;77;3;1;51;28;0;10;0;0;120;149;23;0;0;0;0;0;1
12;2003;4;78;7;3;27;37;4;18;0;5;101;66;45;0;0;0;0;0;1
12;2003;4;79;5;0;10;8;2;0;0;0;35;40;8;0;0;0;0;0;1
12;2003;4;81;0;0;7;6;0;0;0;0;31;91;7;0;0;0;0;0;1
12;2003;4;82;3;0;17;8;3;5;0;0;42;75;15;0;0;0;0;0;1
10;2003;4;88;5;0;1;1;0;10;0;0;10;51;3;0;0;0;0;0;1
37;2003;4;89;2;4;16;4;0;11;0;0;39;114;7;0;0;0;0;0;4
28;2003;4;90;4;4;7;2;1;9;0;0;24;93;5;0;0;0;0;0;4
10;2003;4;91;4;4;0;0;0;3;0;0;2;48;2;0;0;0;0;0;1
10;2003;4;92;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1
28;2003;4;93;6;7;36;10;0;18;0;0;89;175;20;0;0;0;0;0;4
10;2003;4;94;1;0;1;6;6;3;0;0;15;19;2;0;0;0;0;0;1
10;2003;4;95;1;1;0;3;1;4;0;0;8;20;5;0;0;0;0;1;1
10;2003;4;96;0;1;1;0;0;1;0;0;1;24;4;0;0;0;0;0;1
10;2003;4;97;0;0;0;0;0;1;0;0;0;13;0;0;0;0;0;0;1
10;2003;4;98;0;2;1;0;0;0;0;0;1;18;0;0;0;0;0;0;1
37;2003;4;99;1;2;1;2;2;7;0;0;11;50;3;0;0;0;0;0;4
28;2003;4;100;0;0;2;0;0;1;0;0;2;15;0;0;0;0;0;0;4
30;2003;4;104;0;0;0;0;0;0;0;0;0;13;2;0;0;0;0;0;1
26;2003;4;105;4;2;12;3;1;15;0;1;28;111;3;0;0;0;0;0;4
26;2003;4;106;3;0;1;1;0;0;0;1;6;73;3;0;0;0;0;0;4
38;2003;4;107;1;0;2;0;0;3;0;0;4;22;1;0;0;0;0;0;4
38;2003;4;108;2;4;7;4;3;8;0;0;27;52;7;0;0;0;0;0;4
38;2003;4;109;0;0;0;3;2;0;0;0;6;12;1;0;0;0;0;0;4
30;2003;4;110;5;2;2;4;0;8;0;0;14;92;8;0;0;0;0;0;1
11;2003;4;111;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;1
11;2003;4;112;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;1
25;2003;4;118;3;7;4;3;0;6;0;0;11;93;8;0;0;0;0;0;4
35;2003;4;119;1;1;2;2;1;4;0;0;12;26;2;0;0;0;0;0;1
35;2003;4;120;3;0;0;2;1;2;0;0;5;17;0;0;0;0;0;0;1
32;2003;4;121;0;1;0;1;2;1;0;0;5;20;3;0;0;0;0;0;1
32;2003;4;122;0;0;0;2;1;2;0;0;7;8;1;0;0;0;0;0;1
32;2003;4;123;7;5;28;8;5;26;0;0;61;127;28;0;0;0;0;0;1
25;2003;4;124;3;3;3;6;0;2;0;0;10;56;7;0;0;0;0;0;4
25;2003;4;125;2;0;5;2;3;6;0;0;21;49;5;0;0;0;0;0;4
25;2003;4;126;6;0;25;6;1;11;0;0;56;223;11;0;0;0;0;0;4
25;2003;4;127;3;1;7;4;0;4;0;0;20;105;9;0;0;0;0;0;4
32;2003;4;128;1;2;1;7;0;2;0;0;13;88;7;0;0;0;0;0;1
25;2003;4;129;0;0;1;0;1;1;0;0;3;25;1;0;0;0;0;0;4
8;2003;4;134;4;3;69;13;3;12;0;0;118;223;12;0;0;0;0;0;4
36;2003;4;135;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;1
36;2003;4;136;0;0;0;0;0;4;0;0;0;28;0;0;0;0;0;0;1
36;2003;4;137;0;0;1;0;0;7;0;0;1;10;1;0;0;0;0;0;1
29;2003;4;138;1;0;0;0;0;1;0;0;1;6;1;0;0;0;0;0;4
29;2003;4;139;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;4
29;2003;4;140;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;4
8;2003;4;141;1;0;1;1;0;0;0;0;3;17;0;0;0;0;0;0;4
36;2003;4;142;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;1
29;2003;4;143;4;3;1;0;0;32;0;0;3;91;4;0;0;0;0;0;4
29;2003;4;144;1;0;1;0;0;6;0;0;1;21;0;0;0;0;0;0;4
8;2003;4;145;0;1;0;0;0;0;0;0;0;45;0;0;0;0;0;0;4
8;2003;4;146;6;1;15;7;0;9;0;0;33;78;10;0;0;0;0;0;4
11;2003;4;151;4;1;7;2;0;6;0;1;17;129;7;0;0;0;0;0;1
11;2003;4;152;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;1
11;2003;4;153;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;1
11;2003;4;154;0;0;1;0;0;4;0;0;1;13;0;0;0;0;0;0;1
36;2003;4;155;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1
11;2003;4;156;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1
11;2003;4;157;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;1
11;2003;4;158;2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1
35;2003;4;159;0;1;1;1;1;0;0;0;4;20;1;0;0;0;0;0;1
33;2003;4;165;0;0;1;0;0;0;0;0;2;33;4;0;0;0;0;0;1
33;2003;4;166;6;1;10;0;0;53;0;1;16;123;6;0;0;0;0;0;1
33;2003;4;167;2;0;3;1;0;2;0;0;8;40;0;0;0;0;0;0;1
10;2003;4;168;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1
5;2003;5;1;0;0;68;2;1;2;0;0;107;234;2;0;0;0;0;0;1
5;2003;5;4;3;2;49;10;2;37;0;0;82;82;20;0;0;0;0;0;1
13;2003;5;5;0;1;79;6;1;8;0;0;124;264;12;0;0;0;0;0;1
1;2003;5;6;10;2;55;36;3;21;0;9;161;100;70;0;0;0;0;0;1
1;2003;5;7;4;2;7;20;2;0;0;2;53;19;23;0;0;0;0;0;1
2;2003;5;9;0;0;59;30;1;10;0;0;141;216;21;0;0;0;0;0;1
2;2003;5;10;2;0;59;11;1;3;0;0;115;274;16;0;0;0;0;0;1
19;2003;5;12;2;3;36;1;1;12;0;2;74;194;4;0;0;0;0;0;1
19;2003;5;13;0;1;22;4;0;10;0;0;47;146;5;0;0;0;0;0;1
23;2003;5;14;1;1;43;14;1;5;0;0;163;278;13;0;0;0;0;0;1
23;2003;5;15;1;2;22;7;1;5;0;0;57;114;11;0;0;0;0;0;1
31;2003;5;16;12;1;55;47;0;10;0;0;213;356;28;0;0;0;0;0;1
4;2003;5;17;1;2;51;41;13;47;0;1;152;93;66;0;0;0;0;0;1
6;2003;5;18;1;1;55;31;1;10;0;1;131;151;27;0;0;0;0;0;1
6;2003;5;19;3;1;47;25;3;9;0;1;134;151;20;0;0;0;0;0;1
6;2003;5;20;3;1;57;68;3;15;0;2;206;135;65;0;0;0;0;0;1
22;2003;5;21;21;3;106;184;14;51;0;4;521;156;160;0;0;0;0;0;5
16;2003;5;22;9;0;72;119;9;15;0;1;306;143;132;0;0;0;3;0;0
3;2003;5;23;6;1;104;117;11;3;0;0;409;183;60;0;0;0;0;0;2
3;2003;5;24;8;1;53;122;8;7;0;1;295;77;81;0;0;0;0;0;2
3;2003;5;25;4;1;44;92;15;35;0;3;246;70;142;0;0;0;0;0;2
3;2003;5;26;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
9;2003;5;27;9;0;68;143;2;4;0;0;326;144;82;0;0;0;0;1;2
9;2003;5;28;18;3;56;46;2;3;0;4;151;78;38;0;0;0;0;0;2
9;2003;5;29;14;1;103;68;7;7;0;6;253;150;31;0;0;0;0;0;2
9;2003;5;30;14;3;65;92;3;0;0;4;238;89;37;0;0;0;0;0;2
14;2003;5;31;0;1;4;3;1;1;0;0;12;2;5;0;0;0;0;0;5
18;2003;5;32;6;4;58;31;11;11;0;3;159;121;45;0;0;0;0;0;2
14;2003;5;33;16;3;64;57;2;10;0;0;190;116;40;0;0;0;0;0;5
14;2003;5;34;26;5;113;132;19;28;0;2;375;186;149;0;0;0;0;0;5
39;2003;5;35;34;16;113;94;8;15;0;1;306;296;79;0;0;0;0;0;3
27;2003;5;36;21;8;33;42;14;17;0;4;145;129;39;0;0;0;0;0;3
17;2003;5;37;8;3;63;142;9;17;0;4;348;123;115;0;0;0;0;0;2
16;2003;5;38;11;1;54;122;25;11;0;1;296;111;89;0;0;0;0;0;0
9;2003;5;39;31;3;83;83;7;10;0;10;271;80;52;0;0;0;0;0;2
9;2003;5;40;10;2;38;58;10;2;0;0;164;36;78;0;0;0;0;0;2
18;2003;5;41;3;1;28;34;2;2;0;0;131;101;27;0;0;0;0;0;2
39;2003;5;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3;2003;5;44;8;2;45;112;7;5;0;1;270;59;98;0;0;0;0;0;2
24;2003;5;48;4;2;3;13;6;4;0;0;30;47;11;0;0;0;0;0;1
24;2003;5;50;6;5;6;4;0;5;0;0;27;72;7;0;0;0;0;0;1
24;2003;5;51;3;0;0;3;2;3;0;0;8;26;3;0;0;0;0;0;1
20;2003;5;52;0;2;47;53;7;3;0;0;177;109;19;0;0;0;0;0;2
20;2003;5;53;8;5;41;22;0;6;0;2;95;71;16;0;0;0;0;0;2
20;2003;5;54;27;8;32;41;7;14;0;1;123;111;34;0;0;0;0;0;2
24;2003;5;55;17;2;6;13;4;11;0;0;37;44;17;0;0;0;0;0;1
20;2003;5;56;15;2;30;33;2;13;0;0;107;65;29;0;0;0;0;0;2
20;2003;5;57;9;1;34;41;2;16;0;1;135;82;40;0;0;0;0;0;2
20;2003;5;58;41;0;19;51;1;7;0;2;108;76;33;0;0;0;0;0;2
15;2003;5;59;25;6;134;157;11;32;0;8;468;237;97;0;0;0;0;0;2
15;2003;5;60;14;4;33;40;9;7;0;1;114;75;54;0;0;0;0;0;2
15;2003;5;61;1;1;0;3;1;1;0;0;9;16;11;0;0;0;0;0;2
15;2003;5;62;9;5;12;14;3;7;0;1;48;26;18;0;0;0;0;0;2
21;2003;5;64;20;4;47;69;1;18;0;3;202;130;66;0;0;0;0;0;5
34;2003;5;65;4;1;7;14;6;13;0;0;38;65;20;0;0;0;0;0;1
34;2003;5;66;5;0;7;9;1;5;0;0;28;28;2;0;0;0;0;0;1
35;2003;5;71;20;3;36;29;9;7;0;1;109;100;31;0;0;0;0;0;1
7;2003;5;72;13;6;50;47;2;2;0;0;148;139;62;0;0;0;0;0;2
7;2003;5;73;11;2;23;23;0;11;0;3;81;60;47;0;0;0;0;0;2
7;2003;5;74;12;4;77;29;2;14;0;1;146;111;32;0;0;0;0;0;2
7;2003;5;75;5;2;22;8;1;1;0;0;43;35;20;0;0;0;0;0;2
12;2003;5;76;6;0;87;13;5;4;0;0;172;248;16;0;0;0;0;0;1
12;2003;5;77;1;1;50;20;0;12;0;0;104;159;10;0;0;0;0;0;1
12;2003;5;78;9;1;29;23;1;14;0;3;87;57;25;0;0;0;0;0;1
12;2003;5;79;6;0;20;8;0;3;0;0;43;40;9;0;0;0;0;0;1
12;2003;5;81;1;1;7;12;0;3;0;0;34;78;10;0;0;0;0;0;1
12;2003;5;82;5;4;10;11;2;1;0;0;36;89;9;0;0;0;0;0;1
10;2003;5;88;0;0;1;0;0;12;0;0;2;39;2;0;0;0;0;0;1
37;2003;5;89;4;0;18;7;2;10;0;0;50;124;6;0;0;0;0;0;4
28;2003;5;90;2;0;12;4;1;13;0;0;29;90;13;0;0;0;0;0;4
10;2003;5;91;0;0;0;0;0;3;0;0;0;51;3;0;0;0;0;0;1
10;2003;5;92;0;0;1;0;0;0;0;0;1;4;0;0;0;0;0;0;1
28;2003;5;93;8;2;32;6;2;26;0;0;76;156;13;0;0;0;0;0;4
10;2003;5;94;1;0;0;5;4;0;0;0;17;14;1;0;0;0;0;0;1
10;2003;5;95;1;0;1;2;2;0;0;0;6;20;2;0;0;0;0;0;1
10;2003;5;96;1;0;1;0;0;5;0;0;3;31;0;0;0;0;0;0;1
10;2003;5;97;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;1
10;2003;5;98;1;0;0;1;1;0;0;0;2;12;0;0;0;0;0;0;1
37;2003;5;99;3;0;2;0;0;5;0;0;8;47;5;0;0;0;0;0;4
28;2003;5;100;0;1;3;0;0;0;0;0;3;10;2;0;0;0;0;0;4
30;2003;5;104;0;0;0;0;0;0;0;0;0;12;1;0;0;0;0;0;1
26;2003;5;105;2;0;10;6;4;11;0;0;32;128;11;0;0;0;0;0;4
26;2003;5;106;1;0;1;2;0;3;0;0;9;55;3;0;0;0;0;0;4
38;2003;5;107;1;1;2;3;1;3;0;0;13;14;3;0;0;0;0;0;4
38;2003;5;108;3;1;12;6;3;11;0;0;33;60;6;0;0;0;0;0;4
38;2003;5;109;1;0;0;3;4;0;0;0;8;7;1;0;0;0;0;0;4
30;2003;5;110;3;3;6;5;2;9;0;0;21;100;5;0;0;0;0;0;1
11;2003;5;111;0;2;0;1;0;1;0;0;2;6;0;0;0;0;0;0;1
11;2003;5;112;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;1
25;2003;5;118;1;2;5;6;1;4;0;0;27;109;7;0;0;0;0;0;4
35;2003;5;119;1;1;5;4;0;4;0;0;11;47;2;0;0;0;0;0;1
35;2003;5;120;3;0;0;3;5;1;0;0;9;15;1;0;0;0;0;0;1
32;2003;5;121;1;0;1;3;2;4;0;0;11;10;2;0;0;0;0;0;1
32;2003;5;122;0;0;0;1;1;1;0;0;3;11;3;0;0;0;0;0;1
32;2003;5;123;12;4;24;6;3;23;0;0;46;137;22;0;0;0;0;0;1
25;2003;5;124;1;0;3;2;0;2;0;0;9;52;9;0;0;0;0;0;4
25;2003;5;125;2;3;8;2;0;8;0;1;21;58;11;0;0;0;0;0;4
25;2003;5;126;7;0;32;8;0;17;0;1;52;171;22;0;0;0;0;0;4
25;2003;5;127;4;2;2;3;0;2;0;0;17;72;11;0;0;0;0;0;4
32;2003;5;128;1;0;6;4;1;2;0;0;15;101;5;0;0;0;0;0;1
25;2003;5;129;1;0;0;1;0;2;0;0;2;43;1;0;0;0;0;0;4
8;2003;5;134;5;2;57;10;1;21;0;0;97;203;22;0;0;0;0;0;4
36;2003;5;135;0;0;0;0;0;1;0;0;0;7;2;0;0;0;0;0;1
36;2003;5;136;0;0;1;0;0;3;0;0;3;21;2;0;0;0;0;0;1
36;2003;5;137;0;0;0;0;0;20;0;0;0;18;0;0;0;0;0;0;1
29;2003;5;138;0;0;1;0;0;1;0;0;1;5;0;0;0;0;0;0;4
29;2003;5;139;0;1;1;0;0;2;0;0;1;3;0;0;0;0;0;0;4
29;2003;5;140;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;4
8;2003;5;141;0;1;0;0;0;2;0;0;0;22;0;0;0;0;0;0;4
36;2003;5;142;1;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1
29;2003;5;143;0;1;4;0;0;31;0;0;9;83;1;0;0;0;1;0;4
29;2003;5;144;0;0;0;0;0;3;0;0;0;17;1;0;0;0;0;0;4
8;2003;5;145;0;0;2;0;0;0;0;0;2;19;0;0;0;0;0;0;4
8;2003;5;146;9;0;14;5;0;13;0;0;27;73;7;0;0;0;0;0;4
11;2003;5;151;3;3;13;2;0;14;0;0;30;134;7;0;0;0;0;0;1
11;2003;5;152;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1
11;2003;5;153;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;1
11;2003;5;154;1;0;0;0;0;3;0;0;1;28;1;0;0;0;0;0;1
36;2003;5;155;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;1
11;2003;5;156;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1
11;2003;5;157;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;1
11;2003;5;158;4;0;0;0;0;0;0;0;1;12;1;0;0;0;0;0;1
35;2003;5;159;5;0;2;3;0;1;0;0;9;28;3;0;0;0;0;0;1
33;2003;5;165;2;0;2;1;0;0;0;0;5;29;3;0;0;0;0;0;1
33;2003;5;166;4;4;7;3;0;17;0;0;16;108;5;0;0;0;0;0;1
33;2003;5;167;1;0;1;0;0;8;0;0;3;56;0;0;0;0;0;0;1
10;2003;5;168;1;0;0;0;0;1;0;0;1;12;0;0;0;0;0;0;1
5;2003;6;1;0;0;57;4;3;4;0;0;94;163;8;0;0;0;0;0;1
5;2003;6;4;1;0;51;11;1;52;0;0;85;71;6;0;0;0;0;0;1
13;2003;6;5;2;4;68;10;1;21;0;0;125;184;11;0;0;0;0;0;1
1;2003;6;6;9;3;51;24;7;34;0;1;117;72;50;0;0;0;0;0;1
1;2003;6;7;3;0;7;12;1;2;0;1;32;30;14;0;0;0;0;0;1
2;2003;6;9;1;0;43;25;1;5;0;1;117;199;13;0;0;0;0;0;1
2;2003;6;10;3;2;44;17;1;12;0;0;95;190;8;0;0;0;0;0;1
19;2003;6;12;3;1;16;2;0;10;0;2;43;204;8;0;0;0;0;0;1
19;2003;6;13;0;0;29;2;0;7;0;0;52;118;3;0;0;0;0;0;1
23;2003;6;14;2;1;34;10;0;5;0;0;102;237;15;0;0;0;1;0;1
